,0,1,2,3
804,2011,0,1,5
805,2011,0,1,5
806,2011,0,1,5
807,2011,0,1,5
808,2011,0,1,5
809,2011,0,1,5
810,2011,0,1,5
811,2011,0,1,5
812,2011,0,1,5
813,2011,0,1,6
814,2011,0,1,6
815,2011,0,1,6
816,2011,0,1,6
817,2011,0,1,6
818,2011,0,1,6
819,2011,0,1,6
820,2011,0,1,6
821,2011,0,1,6
822,2011,0,1,6
823,2011,0,1,6
824,2011,0,1,6
825,2011,0,1,6
826,2011,0,1,6
827,2011,0,1,6
828,2011,0,1,6
829,2011,0,1,6
830,2011,0,1,6
831,2011,0,1,6
832,2011,0,1,6
833,2011,0,1,7
834,2011,0,1,7
835,2011,0,1,7
836,2011,0,1,7
837,2011,0,1,7
838,2011,0,1,7
839,2011,0,1,7
840,2011,0,1,7
841,2011,0,1,7
842,2011,0,1,7
843,2011,0,1,7
844,2011,0,1,7
845,2011,0,1,8
846,2011,0,1,8
847,2011,0,1,8
848,2011,0,1,8
849,2011,0,1,8
850,2011,0,1,8
851,2011,0,1,8
852,2011,0,1,8
853,2011,0,1,8
854,2011,0,1,8
855,2011,0,1,8
856,2011,0,1,8
857,2011,0,1,8
858,2011,0,1,8
859,2011,0,1,8
860,2011,0,1,8
861,2011,0,1,8
862,2011,0,1,8
863,2011,0,1,8
864,2011,0,1,8
865,2011,0,1,9
866,2011,0,1,9
867,2011,0,1,9
868,2011,0,1,9
869,2011,0,1,9
870,2011,0,1,9
871,2011,0,1,9
872,2011,0,1,9
873,2011,0,1,9
874,2011,0,1,9
875,2011,0,1,9
876,2011,0,1,9
877,2011,0,1,9
878,2011,0,1,9
879,2011,0,1,9
880,2011,0,1,9
881,2011,0,1,9
882,2011,0,1,9
883,2011,0,1,9
884,2011,0,1,9
885,2011,0,1,9
886,2011,0,1,9
887,2011,0,1,9
888,2011,0,1,9
889,2011,0,1,9
890,2011,0,1,9
891,2011,0,1,9
892,2011,0,1,9
893,2011,0,1,9
894,2011,0,1,9
895,2011,0,1,10
896,2011,0,1,10
897,2011,0,1,10
898,2011,0,1,10
899,2011,0,1,10
900,2011,0,1,10
901,2011,0,1,10
902,2011,0,1,10
903,2011,0,1,10
904,2011,0,1,10
905,2011,0,1,10
906,2011,0,1,10
907,2011,0,1,10
908,2011,0,1,10
909,2011,0,1,10
910,2011,0,1,10
911,2011,0,1,10
912,2011,0,1,10
913,2011,0,1,10
914,2011,0,1,10
915,2011,0,1,10
916,2011,0,1,10
917,2011,0,1,10
918,2011,0,1,10
919,2011,0,1,10
920,2011,0,1,10
921,2011,0,1,10
922,2011,0,1,10
923,2011,0,1,11
924,2011,0,1,11
925,2011,0,1,11
926,2011,0,1,11
927,2011,0,1,11
928,2011,0,1,11
929,2011,0,1,11
930,2011,0,1,11
931,2011,0,1,11
932,2011,0,1,11
933,2011,0,1,11
934,2011,0,1,11
935,2011,0,2,1
936,2011,0,4,1
937,2012,0,12,1
938,2012,0,12,1
939,2012,0,12,1
940,2012,0,12,1
941,2012,0,12,1
942,2012,0,12,1
943,2012,0,12,1
944,2012,0,12,1
945,2012,0,12,1
946,2012,0,12,1
947,2012,0,12,1
948,2012,0,12,1
949,2012,0,12,1
950,2012,0,12,1
951,2012,0,12,1
952,2012,0,12,1
953,2012,0,12,1
954,2012,0,12,1
955,2012,0,12,1
956,2012,0,12,1
957,2012,0,12,1
958,2012,0,12,1
959,2012,0,12,1
960,2012,0,12,1
961,2012,0,12,1
962,2012,0,12,1
963,2012,0,12,1
964,2012,0,12,1
965,2012,0,12,1
966,2012,0,12,1
967,2012,0,12,1
968,2012,0,12,2
969,2012,0,12,2
970,2012,0,12,2
971,2012,0,12,2
972,2012,0,12,2
973,2012,0,12,2
974,2012,0,12,2
975,2012,0,12,2
976,2012,0,12,2
977,2012,0,12,2
978,2012,0,12,2
979,2012,0,12,2
980,2012,0,12,2
981,2012,0,12,2
982,2012,0,12,2
983,2012,0,12,2
984,2012,0,12,2
985,2012,0,12,2
986,2012,0,12,2
987,2012,0,12,2
988,2012,0,12,2
989,2012,0,12,2
990,2012,0,12,2
991,2012,0,12,2
992,2012,0,12,2
993,2012,0,12,2
994,2012,0,12,2
995,2012,0,12,2
996,2012,0,12,2
997,2012,0,12,3
998,2012,0,12,3
999,2012,0,12,3
1000,2012,0,12,3
1001,2012,0,12,3
1002,2012,0,12,3
1003,2012,0,12,3
1004,2012,0,12,3
1005,2012,0,12,3
1006,2012,0,12,3
1007,2012,0,12,3
