year,district,variety,Date,month,modal_price
2011,Erode,Other,25/09/2011,9,4350
2011,Erode,Other,26/09/2011,9,4350
2011,Erode,Other,27/09/2011,9,4350
2011,Erode,Other,28/09/2011,9,4350
2011,Erode,Other,29/09/2011,9,4650
2011,Erode,Other,30/09/2011,9,4650
2011,Erode,Other,01/10/2011,10,4650
2011,Erode,Other,02/10/2011,10,4650
2011,Erode,Other,03/10/2011,10,4650
2011,Erode,Other,04/10/2011,10,4650
2011,Erode,Other,05/10/2011,10,4650
2011,Erode,Other,06/10/2011,10,4500
2011,Erode,Other,07/10/2011,10,4500
2011,Erode,Other,08/10/2011,10,4500
2011,Erode,Other,09/10/2011,10,4500
2011,Erode,Other,10/10/2011,10,4500
2011,Erode,Other,11/10/2011,10,4500
2011,Erode,Other,12/10/2011,10,4500
2011,Erode,Other,13/10/2011,10,4520
2011,Erode,Other,14/10/2011,10,4520
2011,Erode,Other,15/10/2011,10,4520
2011,Erode,Other,16/10/2011,10,4520
2011,Erode,Other,17/10/2011,10,4520
2011,Erode,Other,18/10/2011,10,4520
2011,Erode,Other,19/10/2011,10,4520
2011,Erode,Other,20/10/2011,10,4520
2011,Erode,Other,21/10/2011,10,4600
2011,Erode,Other,22/10/2011,10,4600
2011,Erode,Other,23/10/2011,10,4600
2011,Erode,Other,24/10/2011,10,4600
2011,Erode,Other,25/10/2011,10,4600
2011,Erode,Other,26/10/2011,10,4600
2011,Erode,Other,27/10/2011,10,4570
2011,Erode,Other,28/10/2011,10,4570
2011,Erode,Other,29/10/2011,10,4570
2011,Erode,Other,30/10/2011,10,4570
2011,Erode,Other,31/10/2011,10,4570
2011,Erode,Other,01/11/2011,11,4570
2011,Erode,Other,02/11/2011,11,4570
2011,Erode,Other,03/11/2011,11,4620
2011,Erode,Other,04/11/2011,11,4620
2011,Erode,Other,05/11/2011,11,4620
2011,Erode,Other,06/11/2011,11,4620
2011,Erode,Other,07/11/2011,11,4620
2011,Erode,Other,08/11/2011,11,4620
2011,Erode,Other,09/11/2011,11,4620
2011,Erode,Other,10/11/2011,11,4500
2011,Erode,Other,11/11/2011,11,4500
2011,Erode,Other,12/11/2011,11,4500
2011,Erode,Other,13/11/2011,11,4500
2011,Erode,Other,14/11/2011,11,4500
2011,Erode,Other,15/11/2011,11,4500
2011,Erode,Other,16/11/2011,11,4500
2011,Erode,Other,17/11/2011,11,4450
2011,Erode,Other,18/11/2011,11,4450
2011,Erode,Other,19/11/2011,11,4450
2011,Erode,Other,20/11/2011,11,4450
2011,Erode,Other,21/11/2011,11,4450
2011,Erode,Other,22/11/2011,11,4450
2011,Erode,Other,23/11/2011,11,4450
2011,Erode,Other,24/11/2011,11,4500
2011,Erode,Other,25/11/2011,11,4500
2011,Erode,Other,26/11/2011,11,4500
2011,Erode,Other,27/11/2011,11,4500
2011,Erode,Other,28/11/2011,11,4500
2011,Erode,Other,29/11/2011,11,4500
2011,Erode,Other,30/11/2011,11,4500
2011,Erode,Other,01/12/2011,12,4100
2011,Madurai,MCU 5,03/01/2011,1,2350
2011,Madurai,MCU 5,04/01/2011,1,2350
2011,Madurai,MCU 5,05/01/2011,1,2350
2011,Madurai,MCU 5,06/01/2011,1,2350
2011,Madurai,MCU 5,07/01/2011,1,2300
2011,Madurai,MCU 5,08/01/2011,1,2300
2011,Madurai,MCU 5,09/01/2011,1,2300
2011,Madurai,MCU 5,10/01/2011,1,2300
2011,Madurai,MCU 5,11/01/2011,1,2300
2011,Madurai,MCU 5,12/01/2011,1,2500
2011,Madurai,MCU 5,13/01/2011,1,2500
2011,Madurai,MCU 5,14/01/2011,1,2300
2011,Madurai,MCU 5,15/01/2011,1,2300
2011,Madurai,MCU 5,16/01/2011,1,2300
2011,Madurai,MCU 5,17/01/2011,1,2300
2011,Madurai,MCU 5,18/01/2011,1,2600
2011,Madurai,MCU 5,19/01/2011,1,2600
2011,Madurai,MCU 5,20/01/2011,1,2600
2011,Madurai,MCU 5,21/01/2011,1,2600
2011,Madurai,MCU 5,22/01/2011,1,2600
2011,Madurai,MCU 5,23/01/2011,1,2600
2011,Madurai,MCU 5,24/01/2011,1,2600
2011,Madurai,MCU 5,25/01/2011,1,2600
2011,Madurai,MCU 5,26/01/2011,1,2600
2011,Madurai,MCU 5,27/01/2011,1,2600
2011,Madurai,MCU 5,28/01/2011,1,2600
2011,Madurai,MCU 5,29/01/2011,1,2600
2011,Madurai,MCU 5,30/01/2011,1,2600
2011,Madurai,MCU 5,31/01/2011,1,2600
2011,Madurai,MCU 5,01/02/2011,2,5200
2011,Madurai,MCU 5,02/02/2011,2,3000
2011,Madurai,MCU 5,03/02/2011,2,3000
2011,Madurai,MCU 5,04/02/2011,2,3000
2011,Madurai,MCU 5,05/02/2011,2,3000
2011,Madurai,MCU 5,06/02/2011,2,3000
2011,Madurai,MCU 5,07/02/2011,2,3000
2011,Madurai,MCU 5,08/02/2011,2,3300
2011,Madurai,MCU 5,09/02/2011,2,3300
2011,Madurai,MCU 5,10/02/2011,2,3300
2011,Madurai,MCU 5,11/02/2011,2,3200
2011,Madurai,MCU 5,12/02/2011,2,3200
2011,Madurai,MCU 5,13/02/2011,2,3200
2011,Madurai,MCU 5,14/02/2011,2,5200
2011,Madurai,MCU 5,15/02/2011,2,5200
2011,Madurai,MCU 5,16/02/2011,2,5200
2011,Madurai,MCU 5,17/02/2011,2,5200
2011,Madurai,MCU 5,18/02/2011,2,5200
2011,Madurai,MCU 5,19/02/2011,2,5200
2011,Madurai,MCU 5,20/02/2011,2,5200
2011,Madurai,MCU 5,21/02/2011,2,5200
2011,Madurai,MCU 5,22/02/2011,2,5200
2011,Madurai,MCU 5,23/02/2011,2,5200
2011,Madurai,MCU 5,24/02/2011,2,5200
2011,Madurai,MCU 5,25/02/2011,2,5300
2011,Madurai,MCU 5,26/02/2011,2,5300
